tconst,title,actor,actress,director,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0099127,Bethune: The Making of a Hero,,,,1990.0,168.0,"Biography,Drama,Romance",6.4,404
tt0099128,Betsy's Wedding,,,,1990.0,94.0,"Comedy,Romance",5.6,3867
tt0099129,Between Two Worlds,,,,1990.0,58.0,Documentary,8.4,31
tt0099130,Beyond the Ocean,,,,1990.0,96.0,"Drama,Romance",6.2,20
tt0099132,Bienvenue à bord!,,,,1990.0,85.0,"Comedy,Drama,Thriller",5.2,112
tt0099134,Big Bad John,,,,1990.0,92.0,"Action,Drama,Western",5.5,167
tt0099136,Crossing the Line,Liam Neeson,,,1990.0,116.0,"Crime,Drama,Sport",5.7,1298
tt0099138,The Big Steal,,,,1990.0,99.0,Comedy,6.8,1391
tt0099140,Biology,,,,1990.0,91.0,"Drama,Family,Romance",5.5,37
tt0099141,Bird on a Wire,Mel Gibson,,,1990.0,110.0,"Action,Comedy",6.0,46367
tt0099142,BlackJack,,,,1990.0,111.0,"Drama,Music",5.7,1703
tt0099145,Blankt vapen,,,,1990.0,86.0,Thriller,2.7,25
tt0099150,Blood Clan,,,,1990.0,91.0,"Drama,Horror,Mystery",5.6,82
tt0099151,Blood Games,,,,1990.0,90.0,"Action,Thriller",5.4,1402
tt0099153,Blood Salvage,,,,1990.0,98.0,"Comedy,Horror",4.9,601
tt0099155,Bloodfist II,,,,1990.0,85.0,"Action,Sport",4.9,769
tt0099160,Blue Steel,,,,1990.0,102.0,"Action,Crime,Drama",5.8,16849
tt0099163,La bocca,,,,1991.0,104.0,Comedy,5.8,40
tt0099164,Body Chemistry,,,,1990.0,84.0,"Drama,Thriller",4.4,506
tt0099165,The Bonfire of the Vanities,"Tom Hanks,Bruce Willis",,,1990.0,125.0,"Comedy,Drama,Romance",5.6,26114
tt0099166,Book of Love,,,,1990.0,82.0,"Comedy,Romance",6.1,1230
tt0099167,Boom Boom,,,,1990.0,90.0,"Comedy,Romance",6.0,228
tt0099173,Brain Dead,,,,1990.0,85.0,"Horror,Mystery,Sci-Fi",5.9,5148
tt0099174,Le brasier,,,,1991.0,122.0,Drama,6.3,96
tt0099175,Sedem jednou ranou,,,,1991.0,95.0,Fantasy,6.4,69
tt0099177,Breakaway,,,,1990.0,85.0,"Adventure,Comedy,Drama",4.6,55
tt0099178,Breakfast in Bed,,,,1990.0,76.0,"Comedy,Romance",3.8,117
tt0099180,Bride of Re-Animator,,,,1990.0,96.0,"Comedy,Horror,Sci-Fi",6.2,16924
tt0099181,Bronstein's Children,,,,1991.0,90.0,Drama,6.8,26
tt0099183,The Bronx War,,,,1991.0,91.0,"Action,Crime",6.0,113
tt0099184,Buddy's Song,,,,1991.0,102.0,"Drama,Music",5.2,358
tt0099186,Bulan,,,,1990.0,97.0,Comedy,4.1,16
tt0099192,Bush Pilots,,,,1992.0,87.0,"Adult,Adventure,Comedy",5.4,130
tt0099194,Buster's Bedroom,,,,1991.0,104.0,Comedy,5.3,147
tt0099195,Butterbrot,,,,1990.0,93.0,Romance,5.2,39
tt0099200,C'est la vie,,,,1990.0,110.0,"Comedy,Drama,Romance",6.2,885
tt0099204,Cadillac Man,Robin Williams,,,1990.0,97.0,"Comedy,Crime",5.7,15099
tt0099205,Cafe Europa,,,,1990.0,88.0,"Comedy,Crime",5.7,24
tt0099210,Caluga o menta,,,,1990.0,100.0,"Crime,Drama",5.9,183
tt0099213,Lagerat,,,,1990.0,90.0,Drama,7.0,29
tt0099214,La campagne de Cicéron,,,,1990.0,110.0,"Comedy,Drama",6.6,56
tt0099215,Campioana,,,,1990.0,92.0,"Drama,Sport",6.7,201
tt0099218,Captive of the Desert,,,,1990.0,96.0,"Adventure,Crime,Drama",6.5,203
tt0099219,A Captive in the Land,,,,1990.0,96.0,Drama,5.2,72
tt0099226,Las cartas de Alou,,,,1990.0,100.0,Drama,6.5,254
tt0099227,Cartel,,,,1990.0,106.0,"Action,Thriller",4.2,192
tt0099228,Casanova,,,,1990.0,76.0,"Comedy,Crime",4.5,71
tt0099229,Pas de répit pour Mélanie,,,,1990.0,95.0,"Comedy,Drama,Family",6.0,120
tt0099233,Catorce estaciones,,,,1991.0,100.0,Drama,3.3,21
tt0099234,Caídos del cielo,,,,1990.0,121.0,"Drama,Romance",7.1,275
tt0099236,Chaindance,,,,1991.0,109.0,"Crime,Drama",6.1,325
tt0099240,The General's Son,,,,1990.0,108.0,"Action,Crime,Drama",6.4,241
tt0099241,Charuga,,,,1991.0,108.0,"Adventure,Biography,Comedy",7.3,466
tt0099244,Cheb,,,,1991.0,79.0,Drama,4.3,105
tt0099249,Chernov/Chernov,,,,1990.0,99.0,Drama,6.2,46
tt0099250,Chicago Joe and the Showgirl,,,,1990.0,103.0,"Crime,Drama,Romance",5.0,778
tt0099253,Child's Play 2,,,,1990.0,84.0,"Horror,Thriller",5.9,55109
tt0099255,The Children,,,,1990.0,115.0,Drama,6.6,122
tt0099260,China O'Brien,,,,1990.0,86.0,"Action,Crime,Drama",5.2,1359
tt0099264,New Kid in town,,,,1990.0,88.0,Action,5.2,134
tt0099265,Kawashima Yoshiko,,,,1990.0,96.0,"Biography,Crime,Drama",6.5,241
tt0099266,My Mother's Castle,,,,1990.0,98.0,"Adventure,Biography,Comedy",7.6,5467
tt0099268,I Don't Owe 100 Times,,,,1990.0,91.0,Comedy,6.4,598
tt0099271,Circuitry Man,,,,1990.0,93.0,"Action,Comedy,Sci-Fi",4.6,963
tt0099272,City Hunter: Bay City Wars,,,,1990.0,45.0,"Action,Animation,Comedy",6.9,351
tt0099273,City Life,,,,1990.0,251.0,"Documentary,Drama",6.7,2639
tt0099274,City of the Blind,,,,1991.0,87.0,Drama,6.3,132
tt0099277,Class of 1999,,,,1990.0,99.0,"Action,Horror,Sci-Fi",5.9,8252
tt0099278,Click: The Calendar Girl Killer,,,,1990.0,87.0,"Horror,Thriller",3.1,395
tt0099280,Club Fed,,,,1990.0,93.0,Comedy,3.2,343
tt0099286,Cold Dog Soup,,,,1990.0,87.0,Comedy,5.6,515
tt0099291,Come See the Paradise,,,,1990.0,138.0,"Drama,Romance,War",6.7,2965
tt0099292,The Comfort of Strangers,,,,1990.0,107.0,"Crime,Drama,Fantasy",6.3,6055
tt0099293,The Comies,,,,1990.0,90.0,Comedy,5.8,1561
tt0099295,Complex World,,,,1991.0,81.0,"Action,Comedy,Musical",6.1,140
tt0099296,The Conviction,,,,1991.0,92.0,Drama,6.1,306
tt0099297,After the Condor,,,,1990.0,95.0,Action,4.8,62
tt0099298,Against the Wind,,,,1990.0,95.0,Drama,5.5,259
tt0099299,La contre-allée,,,,1991.0,83.0,"Comedy,Drama",5.1,34
tt0099300,Convicts,,,,1991.0,93.0,"Drama,Western",5.8,705
tt0099302,Cop Target,,,,1990.0,89.0,"Action,Crime,Thriller",4.4,137
tt0099304,Os Cornos de Cronos,,,,1991.0,109.0,inconnus,6.8,17
tt0099305,Corporate Affairs,,,,1990.0,82.0,Comedy,3.8,240
tt0099307,The Thing,,,,1990.0,59.0,Documentary,6.5,215
tt0099308,Countdown,,,,1990.0,188.0,Documentary,5.5,16
tt0099310,Coupe de Ville,,,,1990.0,99.0,"Comedy,Drama",6.7,2604
tt0099312,Cover-Up,,,,1991.0,91.0,"Action,Adventure,Drama",4.4,1526
tt0099315,Crazy Horse and Custer: The Untold Story,,,,1990.0,120.0,Western,5.3,37
tt0099316,Crazy People,,Daryl Hannah,,1990.0,90.0,"Comedy,Drama",6.0,4857
tt0099320,Crime Stopper,,,,1990.0,90.0,Action,4.5,42
tt0099323,The Crossing,Russell Crowe,,,1990.0,92.0,"Drama,Romance",5.4,641
tt0099326,The Cross of Iberia,,,,1990.0,94.0,Drama,7.4,13
tt0099327,A Cry in the Wild,,,,1990.0,82.0,"Action,Adventure,Thriller",5.8,1112
tt0099329,Cry-Baby,Johnny Depp,,,1990.0,85.0,"Comedy,Musical",6.5,63073
tt0099330,Crystal Force,,,,1992.0,82.0,"Fantasy,Horror",3.4,141
tt0099331,Brief Encounter in Shinjuku,,,,1990.0,85.0,Comedy,6.3,51
tt0099333,Cursed,,,,1990.0,85.0,Horror,4.4,112
tt0099334,Cyrano de Bergerac,,,,1990.0,137.0,"Comedy,Drama,History",7.5,25268
tt0099336,Céllövölde,,,,1990.0,87.0,"Crime,Drama",6.6,72
tt0099338,Da Jue Zhan I: Liao Shen Zhan Yi,,,,1990.0,222.0,"Drama,History,War",7.0,187
tt0099339,Decisive Engagement: Wei-hai Campaign,,,,1991.0,219.0,"Drama,History,War",6.9,157
tt0099340,Da Jue Zhan III: Ping Jin Zhan Yi,,,,1992.0,218.0,"Drama,History,War",7.0,138
tt0099341,Daddy Nostalgia,,,,1990.0,105.0,"Drama,Romance",6.9,819
tt0099342,Daddy's Dyin'... Who's Got the Will?,,,,1990.0,95.0,Comedy,5.7,851
tt0099343,Dakota Road,,,,1991.0,88.0,Drama,6.9,53
tt0099344,Gallant Ladies,,,,1990.0,120.0,Comedy,5.6,166
tt0099345,Damskiy portnoy,,,,1990.0,89.0,Drama,6.8,45
tt0099347,Lambada,,,,1990.0,97.0,Comedy,5.5,46
tt0099348,Dances with Wolves,,,,1990.0,181.0,"Adventure,Drama,Western",8.0,280355
tt0099349,Dancin' Thru the Dark,,,,1990.0,91.0,Comedy,6.7,412
tt0099351,Dancing Machine,,,,1990.0,107.0,Thriller,4.0,359
tt0099352,Snake's Fang,,,,1990.0,105.0,"Action,Drama,Thriller",6.3,273
tt0099355,Danger Zone III: Steel Horse War,,,,1990.0,91.0,Action,4.0,65
tt0099359,Daowen,,,,1990.0,100.0,Drama,7.5,9
tt0099364,The Dark Side of the Moon,,,,1990.0,91.0,"Action,Drama,Fantasy",4.9,2771
tt0099365,Darkman,Liam Neeson,Frances McDormand,Sam Raimi,1990.0,96.0,"Action,Sci-Fi,Thriller",6.4,67786
tt0099371,Days of Thunder,Tom Cruise,Nicole Kidman,Tony Scott,1990.0,107.0,"Action,Drama,Sport",6.1,93453
tt0099374,Dead Men Don't Die,,,,1990.0,94.0,"Comedy,Crime,Horror",4.1,306
tt0099376,Dead Sleep,,,,1990.0,100.0,"Mystery,Thriller",4.7,325
tt0099378,Lethal Panther,,,,1990.0,90.0,Action,5.4,303
tt0099379,Deadly Dancer,,,,1990.0,99.0,"Drama,Thriller",5.1,44
tt0099381,Deadly Manor,,,,1990.0,86.0,Horror,4.7,1080
tt0099385,Death Warrant,,,,1990.0,89.0,"Action,Crime,Mystery",5.7,20017
tt0099388,Deathstalker IV: Match of Titans,,,,1991.0,91.0,"Action,Adventure,Fantasy",3.7,1036
tt0099389,December Bride,,,,1990.0,88.0,Drama,6.4,359
tt0099394,Deep Sleep,,,,1990.0,87.0,"Mystery,Thriller",5.5,79
tt0099395,Def by Temptation,Samuel L. Jackson,,,1990.0,95.0,Horror,5.1,2119
tt0099397,Defenseless,,,,1991.0,104.0,"Mystery,Thriller",5.6,1094
tt0099398,Delay - raz!,,,,1990.0,85.0,Drama,7.1,220
tt0099399,Delta Force 2: The Colombian Connection,,,,1990.0,111.0,"Action,Adventure,Crime",4.9,7869
tt0099401,Demon Wind,,,,1990.0,96.0,Horror,4.9,3072
tt0099402,Den lyubvi,,,,1990.0,90.0,"Action,Crime,Drama",5.2,104
tt0099406,The Disenchanted,,,,1990.0,78.0,"Drama,Romance",6.2,500
tt0099407,Desire,,,,1990.0,94.0,Drama,4.6,123
tt0099409,Desperate Hours,Anthony Hopkins,,,1990.0,105.0,"Action,Crime,Drama",5.4,8003
tt0099410,Despertaferro,,,,1990.0,75.0,"Adventure,Animation,Fantasy",6.3,49
tt0099411,After the Storm,,,,1990.0,105.0,Drama,6.0,43
tt0099413,Desyat let bez prava perepiski,,,,1990.0,103.0,Drama,5.7,53
tt0099414,Detective Malone,,,,1991.0,88.0,Action,4.3,74
tt0099415,Blackest Heart,,,,1990.0,63.0,"Comedy,Horror",5.0,855
tt0099416,The Dragon Fighter,,,,1990.0,93.0,"Action,Drama",5.0,66
tt0099417,The Devil in America,,,,1990.0,72.0,Documentary,7.4,14
tt0099421,Dicembre,,,,1990.0,92.0,Comedy,5.1,9
tt0099422,Dick Tracy,Al Pacino,,,1990.0,105.0,"Action,Comedy,Crime",6.2,64241
tt0099423,Die Hard 2,Bruce Willis,,,1990.0,124.0,"Action,Thriller",7.1,372873
tt0099425,No Way Back,,,,1990.0,90.0,"Action,Crime,Drama",6.0,24
tt0099426,Bullet in the Head,,,,1990.0,136.0,"Action,Crime,Drama",7.5,11305
tt0099428,Diggin' Up Business,,,,1990.0,85.0,Comedy,4.5,37
tt0099429,Dil,,,,1990.0,172.0,"Comedy,Drama,Romance",6.6,5550
tt0099430,Dimenticare Palermo,,,,1990.0,100.0,"Crime,Drama,Thriller",5.6,551
tt0099431,Dina,,,,1990.0,87.0,"Drama,Horror",5.9,35
tt0099432,Ding et Dong le film,,,,1990.0,96.0,Comedy,5.9,677
tt0099433,Dinozavry XX veka,,,,1990.0,131.0,inconnus,4.4,11
tt0099436,La discrète,,,,1990.0,94.0,"Drama,Romance",7.0,1042
tt0099437,Disha,,,,1992.0,135.0,"Comedy,Drama,Musical",7.8,161
tt0099438,Disparate nacional,,,,1990.0,87.0,Comedy,3.8,29
tt0099439,Disparen a matar,,,,1990.0,109.0,Action,6.8,44
tt0099440,The Disturbance,,,,1990.0,93.0,"Crime,Drama,Horror",5.0,144
tt0099441,Disturbed,,,,1990.0,96.0,"Horror,Thriller",5.0,1874
tt0099442,The Amusements of Private Life,,,,1990.0,88.0,Comedy,5.6,64
tt0099443,Divoká svine,,,,1990.0,107.0,Crime,4.9,26
tt0099444,Doblones de a ocho,,,,1990.0,74.0,inconnus,5.0,9
tt0099445,Dr. M,,,,1990.0,116.0,"Crime,Drama,Mystery",4.9,510
tt0099446,Dr. Petiot,,,,1990.0,102.0,"Biography,Crime,Drama",6.8,774
tt0099449,"Don Juan, My Dear Ghost",,,,1990.0,100.0,"Comedy,Romance",5.4,113
tt0099450,The Boyfriend School,,,,1990.0,103.0,"Comedy,Romance",5.7,3151
tt0099452,The Cyprus Tigers,,,,1990.0,87.0,Action,4.1,34
tt0099454,Doping dlya angelov,,,,1990.0,90.0,"Crime,Drama",5.8,14
tt0099455,Der doppelte Nötzli,,,,1990.0,97.0,inconnus,5.8,40
tt0099459,Down the Drain,,,,1990.0,105.0,"Comedy,Crime",3.8,231
tt0099460,Downtown,,,,1990.0,96.0,"Action,Comedy,Crime",5.6,2090
tt0099461,Dragonfight,,,,1990.0,83.0,"Fantasy,Sci-Fi",3.2,174
tt0099462,Dream Machine,,,,1991.0,88.0,"Action,Comedy,Crime",5.1,918
tt0099463,Dream Trap,,,,1990.0,90.0,"Comedy,Romance,Sci-Fi",5.5,304
tt0099467,Drishti,,,,1990.0,171.0,Drama,7.3,105
tt0099471,Do wong,,,,1990.0,91.0,Drama,6.7,18
tt0099472,DuckTales the Movie: Treasure of the Lost Lamp,,,,1990.0,74.0,"Adventure,Animation,Comedy",6.8,28052
tt0099474,Dune Warriors,,,,1991.0,78.0,"Action,Adventure,Sci-Fi",4.0,509
tt0099477,Dédé,,,,1990.0,80.0,inconnus,4.0,11
tt0099478,No Time for Justice,,,,1990.0,105.0,"Crime,Drama",4.7,19
tt0099479,Døden på Oslo S,,,,1990.0,99.0,"Action,Crime,Drama",6.1,1448
tt0099480,Eating,,,,1990.0,110.0,"Comedy,Drama",6.2,311
tt0099484,The Ages of Lulu,,,,1990.0,95.0,Drama,5.5,4108
tt0099487,Edward Scissorhands,Johnny Depp,,Tim Burton,1990.0,105.0,"Drama,Fantasy,Romance",7.9,507655
tt0099494,Elephant in the Living Room,,,,1990.0,103.0,inconnus,7.2,14
tt0099498,Empire of the Dark,,,,1990.0,93.0,"Action,Adventure,Horror",4.8,225
tt0099502,Enemy,,,,1990.0,84.0,"Action,Adventure,Drama",4.3,150
tt0099505,Les enfants volants,,,,1991.0,85.0,inconnus,2.3,8
tt0099506,Enid Is Sleeping,,,,1990.0,105.0,"Comedy,Crime",5.4,517
tt0099507,L'entraînement du champion avant la course,,,,1991.0,80.0,Drama,5.5,23
tt0099511,Erfolg,,,,1991.0,265.0,Drama,7.1,21
tt0099512,Ernest Goes to Jail,,,,1990.0,81.0,"Comedy,Crime,Family",5.4,9864
tt0099514,Erster Verlust,,,,1990.0,102.0,inconnus,7.3,8
tt0099515,Erwin und Julia,,,,1990.0,101.0,Drama,7.4,18
tt0099517,Escape,,,,1990.0,88.0,Adventure,4.9,113
tt0099518,Eszterkönyv,,,,1990.0,95.0,Drama,5.4,14
tt0099519,Evelina e i suoi figli,,,,1990.0,84.0,Comedy,6.2,23
tt0099520,Everybody Wins,,,,1990.0,97.0,"Drama,Mystery,Thriller",5.1,1280
tt0099523,Evil Spirits,,,,1991.0,95.0,Horror,4.5,311
tt0099524,Evil Toons,,,,1992.0,90.0,"Animation,Comedy,Fantasy",4.1,3438
tt0099527,Exiled in America,,,,1992.0,84.0,Drama,4.7,60
tt0099528,The Exorcist III,,,,1990.0,110.0,"Drama,Horror,Mystery",6.5,35109
tt0099529,El extensionista,,,,1991.0,90.0,Drama,6.4,58
tt0099533,Faccia di lepre,,,,1990.0,80.0,Drama,6.8,11
tt0099536,Faith,,,,1990.0,101.0,Action,5.3,74
tt0099537,Der Fall Ö.,,,,1991.0,95.0,"Drama,War",7.6,39
tt0099540,Falling Over Backwards,,,,1990.0,100.0,Comedy,5.8,34
tt0099541,False Identity,,,,1990.0,93.0,"Crime,Mystery,Thriller",5.1,160
tt0099544,A Woman and Seven Husbands,,,,1990.0,106.0,Drama,5.5,17
tt0099545,Fantozzi alla riscossa,,,,1990.0,105.0,Comedy,5.8,1561
tt0099546,Far Out Man,,,,1990.0,81.0,Comedy,4.9,1181
tt0099547,Farendj,,,,1990.0,90.0,Drama,6.0,40
tt0099549,Fatal Encounter,,,,1990.0,83.0,Thriller,6.0,44
tt0099554,Fatal Sky,,,,1990.0,92.0,"Action,Sci-Fi,Thriller",3.6,190
tt0099556,Fate,,,,1990.0,114.0,"Comedy,Romance",2.9,66
tt0099558,Operation Condor,,,,1991.0,106.0,"Action,Adventure,Comedy",7.2,21885
tt0099559,Feldberg,,,,1990.0,115.0,Drama,7.8,9
tt0099560,La femme fardée,,,,1990.0,105.0,Comedy,4.6,48
tt0099562,Fertilize the Blaspheming Bombshell,,,,1992.0,90.0,Horror,3.1,263
tt0099563,Feu sur le candidat,,,,1990.0,87.0,Comedy,4.6,23
tt0099564,"Fire, Ice & Dynamite",,,,1990.0,106.0,"Action,Comedy,Sport",3.9,1066
tt0099566,The Field,,,,1990.0,107.0,"Drama,Thriller",7.3,6501
tt0099568,O Quinto Macaco,,,,1990.0,95.0,Drama,5.1,136
tt0099569,La fille des collines,,,,1990.0,100.0,"Drama,Romance",7.7,53
tt0099572,The Final Alliance,,,,1990.0,94.0,"Action,Drama",4.1,292
tt0099575,Fire Birds,Nicolas Cage,,,1990.0,85.0,"Action,Adventure",4.7,6946
tt0099577,Firehead,,,,1991.0,88.0,"Action,Sci-Fi,Thriller",2.6,488
tt0099578,The First Power,,,,1990.0,98.0,"Crime,Horror,Thriller",5.7,4587
tt0099579,Fist of Glory,,,,1991.0,93.0,"Action,Drama,War",5.1,57
tt0099581,Flashback,,,,1990.0,108.0,"Action,Adventure,Comedy",6.2,5652
tt0099582,Flatliners,"Kevin Bacon,Michael Douglas",Julia Roberts,Joel Schumacher,1990.0,115.0,"Drama,Horror,Sci-Fi",6.5,90695
tt0099583,Meatgrinder,,,,1990.0,70.0,"Drama,Thriller",5.3,24
tt0099584,Of Flesh and Blood,,,,1990.0,90.0,"Biography,Drama",6.4,15
tt0099587,Flight of the Intruder,,,,1991.0,115.0,"Action,Drama,Thriller",5.8,7474
tt0099593,The Fool,,,,1990.0,135.0,"Crime,Drama",6.1,119
tt0099594,Fools of Fortune,,,,1990.0,109.0,"Drama,Romance",5.3,251
tt0099595,The Forbidden Dance,,,,1990.0,97.0,"Drama,Music,Romance",3.9,1837
tt0099597,Force of Circumstance,,,,1990.0,89.0,Thriller,6.0,33
tt0099598,Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade,,,,1990.0,60.0,Documentary,5.5,27
tt0099599,Faux et usage de faux,,,,1990.0,97.0,Drama,6.1,76
tt0099604,Fortune Express,,,,1991.0,90.0,Comedy,5.5,29
tt0099606,The Fourth War,,,,1990.0,91.0,"Drama,Thriller",5.6,1801
tt0099607,Cross My Heart,,,,1990.0,105.0,"Adventure,Drama,Romance",6.6,340
tt0099609,The Monk,,,,1990.0,106.0,"Drama,Horror",4.6,91
tt0099611,Frankenhooker,,,,1990.0,85.0,"Comedy,Horror,Sci-Fi",6.2,12265
tt0099612,Frankenstein Unbound,,,,1990.0,85.0,"Drama,Horror,Sci-Fi",5.4,3985
tt0099613,Harry and Harriet,,,,1990.0,90.0,"Comedy,Fantasy,Romance",2.6,214
tt0099615,The Freshman,,,,1990.0,102.0,"Comedy,Crime",6.5,21457
tt0099620,To Live,,,,1992.0,102.0,Drama,7.6,224
tt0099621,Flight from Paradise,,,,1990.0,112.0,"Action,Adventure,Sci-Fi",5.5,70
tt0099622,Full Fathom Five,,,,1990.0,82.0,"Action,Adventure,Drama",3.2,160
tt0099623,Funny About Love,,,,1990.0,101.0,"Comedy,Romance",4.9,1533
tt0099625,Future Zone,,,,1990.0,82.0,"Action,Comedy,Crime",3.4,669
tt0099629,Curry and Pepper,,,,1990.0,101.0,"Action,Comedy",6.5,1021
tt0099631,Gambrinus,,,,1990.0,88.0,"Comedy,Drama,Musical",6.3,33
tt0099632,Games of Desire,,,,1991.0,80.0,Drama,3.4,190
tt0099633,"Gamlet iz Suzaka, ili Mamaya Kero",,,,1990.0,90.0,Drama,4.7,12
tt0099634,The Garden,,,,1990.0,92.0,Drama,6.4,1077
tt0099635,Gaspard et Robinson,,,,1990.0,93.0,"Comedy,Drama",6.7,143
tt0099636,Gate 2: The Trespassers,,,,1990.0,93.0,"Comedy,Fantasy,Horror",4.8,2499
tt0099637,A Cat in the Brain,,,,1990.0,87.0,"Comedy,Fantasy,Horror",5.5,3625
tt0099638,Gavre Princip - Himmel unter Steinen,,,,1990.0,93.0,"Drama,History,War",5.6,46
tt0099639,Coupable d'innocence ou quand la raison dort,,,,1992.0,110.0,"Crime,Drama",8.2,83
tt0099640,El general y la fiebre,,,,1993.0,85.0,"Drama,History",3.9,14
tt0099642,Genuine Risk,,,,1990.0,90.0,"Crime,Thriller",4.8,176
tt0099651,Ghar Ho To Aisa,,,,1990.0,155.0,Drama,5.9,433
tt0099652,Ghayal,,,,1990.0,163.0,"Action,Crime,Drama",7.7,4862
tt0099653,Ghost,,,,1990.0,127.0,"Drama,Fantasy,Romance",7.1,227910
tt0099654,Ghost Dad,,,,1990.0,83.0,"Comedy,Family,Fantasy",4.4,8298
tt0099658,Gioco di seduzione,,,,1990.0,79.0,"Adult,Horror",4.8,27
tt0099659,The Girl I Want,,,,1990.0,92.0,Comedy,6.3,109
tt0099663,A Girl to Kill For,,,,1990.0,88.0,"Crime,Romance",4.8,154
tt0099669,My Father's Glory,,,,1990.0,105.0,"Adventure,Biography,Drama",7.6,6826
tt0099670,Silent Gunpowder,,,,1990.0,116.0,"Drama,War",7.5,434
tt0099672,Goda människor,,,,1990.0,108.0,Drama,5.3,47
tt0099673,"Good Evening, Mr. Wallenberg",,,,1990.0,118.0,"Biography,Drama,War",6.5,1029
tt0099674,The Godfather Part III,Al Pacino,,,1990.0,162.0,"Crime,Drama",7.6,412009
tt0099675,Going Under,,,,1991.0,80.0,Comedy,3.4,816
tt0099677,The Golden Boat,,,,1990.0,83.0,"Adventure,Comedy,Crime",6.3,140
tt0099678,Golden Braid,,,,1990.0,91.0,"Drama,Fantasy,Romance",6.2,109
tt0099681,"Good Girl, Bad Girl",,,,1990.0,84.0,"Comedy,Drama,Romance",5.7,35
tt0099682,"Good News: Newspaper Salesmen, Dead Dogs and Other People from Vienna",,,,1990.0,130.0,Documentary,7.5,151
tt0099685,Goodfellas,Robert De Niro,,Martin Scorsese,1990.0,145.0,"Biography,Crime,Drama",8.7,1208616
tt0099686,Gorgasm,,,,1990.0,82.0,Horror,3.9,133
tt0099688,Gorzka milosc,,,,1990.0,112.0,"Drama,Romance,War",3.2,12
tt0099691,Graffiti Bridge,,,,1990.0,90.0,"Drama,Music",4.4,2206
tt0099697,Graveyard Shift,,,,1990.0,86.0,Horror,4.9,12118
tt0099699,Green Card,,,,1990.0,107.0,"Comedy,Drama,Romance",6.3,25348
tt0099700,Gremlins 2: The New Batch,,,Chris Columbus,1990.0,106.0,"Comedy,Fantasy,Horror",6.4,109057
tt0099701,The Rift,,,,1990.0,83.0,"Action,Adventure,Horror",4.7,2548
tt0099703,The Grifters,John Cusack,,Martin Scorsese,1990.0,110.0,"Crime,Drama,Thriller",6.9,29449
tt0099704,Grim Prairie Tales,,,,1990.0,86.0,"Horror,Western",5.4,1077
tt0099708,Gränslots,,,,1990.0,105.0,inconnus,5.0,6
tt0099709,Queen's Bench III,,,,1990.0,93.0,"Comedy,Crime",5.9,45
tt0099710,The Guardian,,,,1990.0,92.0,"Drama,Fantasy,Horror",5.4,6114
tt0099712,Ghost of the Fox,,,,1990.0,82.0,inconnus,5.9,18
tt0099715,De gulle minnaar,,,,1990.0,100.0,"Comedy,Romance",3.7,463
tt0099716,"Gulyat, tak gulyat, strelyat, tak strelyat...",,,,1990.0,67.0,Comedy,5.8,8
tt0099717,Dirty Affair,,,,1990.0,120.0,"Action,Crime,Drama",6.4,47
tt0099718,The Gumshoe Kid,,,,1990.0,98.0,"Action,Comedy,Crime",5.3,78
tt0099719,Red Dust,,,,1990.0,94.0,"Drama,Romance,War",6.9,651
tt0099720,Guns,,,,1990.0,96.0,Action,4.4,1414
tt0099722,Guys in Ghost's Hand,,,,1991.0,88.0,"Adventure,Horror",5.4,18
tt0099724,"Great, My Parents Are Divorcing!",,,,1991.0,95.0,Comedy,5.5,483
tt0099725,Sea Wolves,,,,1991.0,90.0,"Action,Crime,Thriller",5.8,131
tt0099726,Hamlet,Mel Gibson,,,1990.0,135.0,Drama,6.7,23154
tt0099729,Hamoun,,,,1990.0,120.0,Drama,7.9,7045
tt0099730,Han de Wit,,,,1990.0,90.0,"Comedy,Drama",6.8,43
tt0099731,The Handmaid's Tale,,,,1990.0,109.0,"Drama,Romance,Sci-Fi",6.0,10271
tt0099736,Harbour Beat,,,,1990.0,99.0,"Crime,Drama",5.7,43
tt0099739,Hard to Kill,,,,1990.0,96.0,"Action,Crime,Drama",5.8,31506
tt0099740,Hardware,,,,1990.0,94.0,"Sci-Fi,Thriller",5.9,16029
tt0099741,Harley,,,,1991.0,84.0,Drama,4.7,114
tt0099743,The Haunting of Morella,,,,1990.0,82.0,"Horror,Romance,Thriller",4.4,950
tt0099747,Havana,,,,1990.0,144.0,"Drama,Romance,War",6.1,8348
tt0099750,Heart Condition,Denzel Washington,,,1990.0,100.0,"Comedy,Crime,Drama",5.5,3854
tt0099753,Heaven and Earth,,,,1990.0,125.0,"Action,Adventure,Drama",6.8,1097
tt0099757,Maruta 2: Laboratory of the Devil,,,,1992.0,96.0,"Drama,Horror,Thriller",4.2,624
tt0099758,Will of Iron,,,,1991.0,89.0,"Action,Crime,Drama",5.7,69
tt0099759,The Secret Friend,,,,1990.0,79.0,Comedy,6.4,39
tt0099760,The Secret,,,,1990.0,105.0,"Adventure,Family,Thriller",6.1,48
tt0099761,Fire Phoenix,,,,1990.0,90.0,Action,6.0,15
tt0099762,Henry & June,,Uma Thurman,,1990.0,136.0,"Biography,Drama",6.3,13866
tt0099764,Herman,,,,1990.0,88.0,"Drama,Family",6.1,539
